date,point,Category,station_names
20130205,POINT (-87.69797 30.5238),1.0,Koptis Farms
20130205,POINT (-86.60236 34.89375),,Bragg Farm
20130212,POINT (-86.89137 32.40392),,Selma
20130212,POINT (-88.19743 32.608),,Livingston-UWA
20130212,POINT (-87.98685 34.81982),,Isbell Farms
20130212,POINT (-86.16557 34.4448),,Hodges
20130212,POINT (-88.31003 33.10768),,Dee River Ranch
20130212,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130212,POINT (-86.60236 34.89375),,Bragg Farm
20130212,POINT (-87.69797 30.5238),1.0,Koptis Farms
20130212,POINT (-85.03693 31.01912),2.0,River Road Farms
20130212,POINT (-85.74802 32.43455),1.0,Tuskegee
20130212,POINT (-85.51818 33.33168),0.0,Wedowee
20130212,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130212,POINT (-85.91028 32.41222),0.0,Morris Farms
20130212,POINT (-86.05253 32.28393),0.0,Broad Acres
20130212,POINT (-86.53333 34.9),,Wtars
20130212,POINT (-86.55 34.78333),,AAMU-JTG
20130212,POINT (-86.68333 34.43333),,Stanley Farm
20130212,POINT (-87.45618 34.17973),,Sudduth Farms
20130219,POINT (-86.53333 34.9),,Wtars
20130219,POINT (-86.68333 34.43333),,Stanley Farm
20130219,POINT (-86.89137 32.40392),,Selma
20130219,POINT (-88.19743 32.608),,Livingston-UWA
20130219,POINT (-87.98685 34.81982),,Isbell Farms
20130219,POINT (-86.16557 34.4448),,Hodges
20130219,POINT (-88.31003 33.10768),,Dee River Ranch
20130219,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130219,POINT (-86.60236 34.89375),,Bragg Farm
20130219,POINT (-86.55 34.78333),,AAMU-JTG
20130219,POINT (-85.03693 31.01912),2.0,River Road Farms
20130219,POINT (-85.74802 32.43455),1.0,Tuskegee
20130219,POINT (-87.69797 30.5238),1.0,Koptis Farms
20130219,POINT (-85.51818 33.33168),0.0,Wedowee
20130219,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130219,POINT (-85.91028 32.41222),0.0,Morris Farms
20130219,POINT (-87.45618 34.17973),,Sudduth Farms
20130219,POINT (-86.05253 32.28393),0.0,Broad Acres
20130226,POINT (-86.68333 34.43333),,Stanley Farm
20130226,POINT (-85.91028 32.41222),0.0,Morris Farms
20130226,POINT (-86.89137 32.40392),,Selma
20130226,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130226,POINT (-88.19743 32.608),,Livingston-UWA
20130226,POINT (-87.69797 30.5238),,Koptis Farms
20130226,POINT (-87.98685 34.81982),,Isbell Farms
20130226,POINT (-86.16557 34.4448),,Hodges
20130226,POINT (-86.53333 34.9),,Wtars
20130226,POINT (-88.31003 33.10768),,Dee River Ranch
20130226,POINT (-86.05253 32.28393),,Broad Acres
20130226,POINT (-86.60236 34.89375),,Bragg Farm
20130226,POINT (-86.55 34.78333),,AAMU-JTG
20130226,POINT (-85.51818 33.33168),0.0,Wedowee
20130226,POINT (-85.74802 32.43455),0.0,Tuskegee
20130226,POINT (-85.03693 31.01912),0.0,River Road Farms
20130226,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130226,POINT (-87.45618 34.17973),,Sudduth Farms
20130305,POINT (-86.53333 34.9),,Wtars
20130305,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130305,POINT (-85.74802 32.43455),0.0,Tuskegee
20130305,POINT (-85.51818 33.33168),0.0,Wedowee
20130305,POINT (-86.55 34.78333),,AAMU-JTG
20130305,POINT (-86.60236 34.89375),,Bragg Farm
20130305,POINT (-86.05253 32.28393),,Broad Acres
20130305,POINT (-88.31003 33.10768),,Dee River Ranch
20130305,POINT (-86.16557 34.4448),,Hodges
20130305,POINT (-87.98685 34.81982),,Isbell Farms
20130305,POINT (-88.19743 32.608),,Livingston-UWA
20130305,POINT (-85.91028 32.41222),,Morris Farms
20130305,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130305,POINT (-85.03693 31.01912),,River Road Farms
20130305,POINT (-86.89137 32.40392),,Selma
20130305,POINT (-86.68333 34.43333),,Stanley Farm
20130305,POINT (-87.45618 34.17973),,Sudduth Farms
20130305,POINT (-87.69797 30.5238),,Koptis Farms
20130312,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130312,POINT (-88.31003 33.10768),,Dee River Ranch
20130312,POINT (-86.05253 32.28393),,Broad Acres
20130312,POINT (-86.53333 34.9),,Wtars
20130312,POINT (-86.55 34.78333),,AAMU-JTG
20130312,POINT (-86.16557 34.4448),,Hodges
20130312,POINT (-86.60236 34.89375),,Bragg Farm
20130312,POINT (-87.98685 34.81982),,Isbell Farms
20130312,POINT (-85.51818 33.33168),,Wedowee
20130312,POINT (-88.19743 32.608),,Livingston-UWA
20130312,POINT (-87.69797 30.5238),,Koptis Farms
20130312,POINT (-87.45618 34.17973),,Sudduth Farms
20130312,POINT (-86.68333 34.43333),,Stanley Farm
20130312,POINT (-85.74802 32.43455),,Tuskegee
20130312,POINT (-85.03693 31.01912),,River Road Farms
20130312,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130312,POINT (-85.91028 32.41222),,Morris Farms
20130312,POINT (-86.89137 32.40392),,Selma
20130319,POINT (-87.69797 30.5238),0.0,Koptis Farms
20130319,POINT (-85.03693 31.01912),,River Road Farms
20130319,POINT (-86.53333 34.9),,Wtars
20130319,POINT (-85.51818 33.33168),,Wedowee
20130319,POINT (-85.74802 32.43455),,Tuskegee
20130319,POINT (-86.68333 34.43333),,Stanley Farm
20130319,POINT (-86.89137 32.40392),,Selma
20130319,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130319,POINT (-87.45618 34.17973),,Sudduth Farms
20130319,POINT (-88.19743 32.608),,Livingston-UWA
20130319,POINT (-87.98685 34.81982),,Isbell Farms
20130319,POINT (-86.16557 34.4448),,Hodges
20130319,POINT (-88.31003 33.10768),,Dee River Ranch
20130319,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130319,POINT (-86.05253 32.28393),,Broad Acres
20130319,POINT (-86.60236 34.89375),,Bragg Farm
20130319,POINT (-86.55 34.78333),,AAMU-JTG
20130319,POINT (-85.91028 32.41222),,Morris Farms
20130326,POINT (-86.68333 34.43333),,Stanley Farm
20130326,POINT (-86.89137 32.40392),,Selma
20130326,POINT (-85.03693 31.01912),,River Road Farms
20130326,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130326,POINT (-85.91028 32.41222),,Morris Farms
20130326,POINT (-88.19743 32.608),,Livingston-UWA
20130326,POINT (-85.51818 33.33168),,Wedowee
20130326,POINT (-86.60236 34.89375),,Bragg Farm
20130326,POINT (-88.31003 33.10768),,Dee River Ranch
20130326,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130326,POINT (-86.05253 32.28393),,Broad Acres
20130326,POINT (-86.55 34.78333),,AAMU-JTG
20130326,POINT (-87.69797 30.5238),0.0,Koptis Farms
20130326,POINT (-86.53333 34.9),,Wtars
20130326,POINT (-85.74802 32.43455),,Tuskegee
20130326,POINT (-86.16557 34.4448),,Hodges
20130326,POINT (-87.45618 34.17973),,Sudduth Farms
20130326,POINT (-87.98685 34.81982),,Isbell Farms
20130402,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130402,POINT (-87.69797 30.5238),0.0,Koptis Farms
20130402,POINT (-86.05253 32.28393),,Broad Acres
20130402,POINT (-88.31003 33.10768),,Dee River Ranch
20130402,POINT (-86.16557 34.4448),,Hodges
20130402,POINT (-87.98685 34.81982),,Isbell Farms
20130402,POINT (-88.19743 32.608),,Livingston-UWA
20130402,POINT (-85.91028 32.41222),,Morris Farms
20130402,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130402,POINT (-85.03693 31.01912),,River Road Farms
20130402,POINT (-86.89137 32.40392),,Selma
20130402,POINT (-86.68333 34.43333),,Stanley Farm
20130402,POINT (-87.45618 34.17973),,Sudduth Farms
20130402,POINT (-85.74802 32.43455),,Tuskegee
20130402,POINT (-85.51818 33.33168),,Wedowee
20130402,POINT (-86.53333 34.9),,Wtars
20130402,POINT (-86.55 34.78333),,AAMU-JTG
20130402,POINT (-86.60236 34.89375),,Bragg Farm
20130409,POINT (-87.69797 30.5238),0.0,Koptis Farms
20130409,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130409,POINT (-86.55 34.78333),,AAMU-JTG
20130409,POINT (-86.60236 34.89375),,Bragg Farm
20130409,POINT (-86.53333 34.9),,Wtars
20130409,POINT (-86.68333 34.43333),,Stanley Farm
20130409,POINT (-85.51818 33.33168),,Wedowee
20130409,POINT (-85.74802 32.43455),,Tuskegee
20130409,POINT (-87.45618 34.17973),,Sudduth Farms
20130409,POINT (-86.89137 32.40392),,Selma
20130409,POINT (-85.03693 31.01912),,River Road Farms
20130409,POINT (-88.19743 32.608),,Livingston-UWA
20130409,POINT (-85.91028 32.41222),,Morris Farms
20130409,POINT (-86.16557 34.4448),,Hodges
20130409,POINT (-88.31003 33.10768),,Dee River Ranch
20130409,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130409,POINT (-86.05253 32.28393),,Broad Acres
20130409,POINT (-87.98685 34.81982),,Isbell Farms
20130416,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130416,POINT (-85.91028 32.41222),,Morris Farms
20130416,POINT (-88.19743 32.608),,Livingston-UWA
20130416,POINT (-85.03693 31.01912),,River Road Farms
20130416,POINT (-87.98685 34.81982),,Isbell Farms
20130416,POINT (-85.74802 32.43455),,Tuskegee
20130416,POINT (-87.45618 34.17973),,Sudduth Farms
20130416,POINT (-86.89137 32.40392),,Selma
20130416,POINT (-86.68333 34.43333),,Stanley Farm
20130416,POINT (-85.51818 33.33168),,Wedowee
20130416,POINT (-86.16557 34.4448),,Hodges
20130416,POINT (-88.31003 33.10768),,Dee River Ranch
20130416,POINT (-86.53333 34.9),,Wtars
20130416,POINT (-87.69797 30.5238),0.0,Koptis Farms
20130416,POINT (-86.55 34.78333),,AAMU-JTG
20130416,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130416,POINT (-86.05253 32.28393),,Broad Acres
20130416,POINT (-86.60236 34.89375),,Bragg Farm
20130423,POINT (-85.51818 33.33168),,Wedowee
20130423,POINT (-85.74802 32.43455),,Tuskegee
20130423,POINT (-87.45618 34.17973),,Sudduth Farms
20130423,POINT (-86.68333 34.43333),,Stanley Farm
20130423,POINT (-86.89137 32.40392),,Selma
20130423,POINT (-85.03693 31.01912),,River Road Farms
20130423,POINT (-86.60236 34.89375),,Bragg Farm
20130423,POINT (-85.91028 32.41222),,Morris Farms
20130423,POINT (-88.19743 32.608),,Livingston-UWA
20130423,POINT (-87.98685 34.81982),,Isbell Farms
20130423,POINT (-86.16557 34.4448),,Hodges
20130423,POINT (-88.31003 33.10768),,Dee River Ranch
20130423,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130423,POINT (-86.05253 32.28393),,Broad Acres
20130423,POINT (-86.53333 34.9),,Wtars
20130423,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130423,POINT (-86.55 34.78333),,AAMU-JTG
20130423,POINT (-87.69797 30.5238),0.0,Koptis Farms
20130430,POINT (-87.98685 34.81982),,Isbell Farms
20130430,POINT (-86.53333 34.9),,Wtars
20130430,POINT (-87.69797 30.5238),0.0,Koptis Farms
20130430,POINT (-86.55 34.78333),,AAMU-JTG
20130430,POINT (-86.60236 34.89375),,Bragg Farm
20130430,POINT (-86.05253 32.28393),,Broad Acres
20130430,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130430,POINT (-88.31003 33.10768),,Dee River Ranch
20130430,POINT (-86.16557 34.4448),,Hodges
20130430,POINT (-85.51818 33.33168),,Wedowee
20130430,POINT (-85.91028 32.41222),,Morris Farms
20130430,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130430,POINT (-85.03693 31.01912),,River Road Farms
20130430,POINT (-86.89137 32.40392),,Selma
20130430,POINT (-86.68333 34.43333),,Stanley Farm
20130430,POINT (-87.45618 34.17973),,Sudduth Farms
20130430,POINT (-85.74802 32.43455),,Tuskegee
20130430,POINT (-88.19743 32.608),,Livingston-UWA
20130507,POINT (-86.53333 34.9),,Wtars
20130507,POINT (-85.51818 33.33168),,Wedowee
20130507,POINT (-85.74802 32.43455),,Tuskegee
20130507,POINT (-86.68333 34.43333),,Stanley Farm
20130507,POINT (-86.89137 32.40392),,Selma
20130507,POINT (-85.03693 31.01912),,River Road Farms
20130507,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130507,POINT (-85.91028 32.41222),,Morris Farms
20130507,POINT (-88.19743 32.608),,Livingston-UWA
20130507,POINT (-87.69797 30.5238),,Koptis Farms
20130507,POINT (-87.98685 34.81982),,Isbell Farms
20130507,POINT (-86.16557 34.4448),,Hodges
20130507,POINT (-88.31003 33.10768),,Dee River Ranch
20130507,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130507,POINT (-86.05253 32.28393),,Broad Acres
20130507,POINT (-86.60236 34.89375),,Bragg Farm
20130507,POINT (-86.55 34.78333),,AAMU-JTG
20130507,POINT (-87.45618 34.17973),,Sudduth Farms
20130514,POINT (-86.55 34.78333),,AAMU-JTG
20130514,POINT (-86.53333 34.9),,Wtars
20130514,POINT (-85.51818 33.33168),,Wedowee
20130514,POINT (-85.74802 32.43455),,Tuskegee
20130514,POINT (-87.45618 34.17973),,Sudduth Farms
20130514,POINT (-86.68333 34.43333),,Stanley Farm
20130514,POINT (-86.89137 32.40392),,Selma
20130514,POINT (-85.03693 31.01912),,River Road Farms
20130514,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130514,POINT (-85.91028 32.41222),,Morris Farms
20130514,POINT (-88.19743 32.608),,Livingston-UWA
20130514,POINT (-87.69797 30.5238),,Koptis Farms
20130514,POINT (-87.98685 34.81982),,Isbell Farms
20130514,POINT (-86.16557 34.4448),,Hodges
20130514,POINT (-88.31003 33.10768),,Dee River Ranch
20130514,POINT (-86.60236 34.89375),,Bragg Farm
20130514,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130514,POINT (-86.05253 32.28393),,Broad Acres
20130521,POINT (-88.31003 33.10768),,Dee River Ranch
20130521,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130521,POINT (-86.53333 34.9),,Wtars
20130521,POINT (-86.05253 32.28393),,Broad Acres
20130521,POINT (-85.51818 33.33168),,Wedowee
20130521,POINT (-87.45618 34.17973),,Sudduth Farms
20130521,POINT (-86.68333 34.43333),,Stanley Farm
20130521,POINT (-86.89137 32.40392),,Selma
20130521,POINT (-85.03693 31.01912),,River Road Farms
20130521,POINT (-85.74802 32.43455),,Tuskegee
20130521,POINT (-85.91028 32.41222),,Morris Farms
20130521,POINT (-86.16557 34.4448),,Hodges
20130521,POINT (-87.98685 34.81982),,Isbell Farms
20130521,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130521,POINT (-86.55 34.78333),,AAMU-JTG
20130521,POINT (-87.69797 30.5238),,Koptis Farms
20130521,POINT (-88.19743 32.608),,Livingston-UWA
20130521,POINT (-86.60236 34.89375),,Bragg Farm
20130528,POINT (-86.53333 34.9),,Wtars
20130528,POINT (-85.51818 33.33168),,Wedowee
20130528,POINT (-85.74802 32.43455),,Tuskegee
20130528,POINT (-87.69797 30.5238),,Koptis Farms
20130528,POINT (-87.45618 34.17973),,Sudduth Farms
20130528,POINT (-86.89137 32.40392),,Selma
20130528,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130528,POINT (-85.91028 32.41222),,Morris Farms
20130528,POINT (-88.19743 32.608),,Livingston-UWA
20130528,POINT (-87.98685 34.81982),,Isbell Farms
20130528,POINT (-86.68333 34.43333),,Stanley Farm
20130528,POINT (-88.31003 33.10768),,Dee River Ranch
20130528,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130528,POINT (-86.05253 32.28393),,Broad Acres
20130528,POINT (-86.60236 34.89375),,Bragg Farm
20130528,POINT (-86.55 34.78333),,AAMU-JTG
20130528,POINT (-85.03693 31.01912),0.0,River Road Farms
20130528,POINT (-86.16557 34.4448),,Hodges
20130604,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130604,POINT (-85.03693 31.01912),0.0,River Road Farms
20130604,POINT (-86.89137 32.40392),0.0,Selma
20130604,POINT (-86.60236 34.89375),,Bragg Farm
20130604,POINT (-86.05253 32.28393),,Broad Acres
20130604,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130604,POINT (-88.31003 33.10768),,Dee River Ranch
20130604,POINT (-86.16557 34.4448),,Hodges
20130604,POINT (-86.55 34.78333),,AAMU-JTG
20130604,POINT (-87.69797 30.5238),,Koptis Farms
20130604,POINT (-88.19743 32.608),,Livingston-UWA
20130604,POINT (-85.91028 32.41222),,Morris Farms
20130604,POINT (-86.68333 34.43333),,Stanley Farm
20130604,POINT (-87.45618 34.17973),,Sudduth Farms
20130604,POINT (-85.74802 32.43455),,Tuskegee
20130604,POINT (-85.51818 33.33168),,Wedowee
20130604,POINT (-86.53333 34.9),,Wtars
20130604,POINT (-87.98685 34.81982),,Isbell Farms
20130611,POINT (-85.03693 31.01912),0.0,River Road Farms
20130611,POINT (-86.60236 34.89375),,Bragg Farm
20130611,POINT (-86.05253 32.28393),,Broad Acres
20130611,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130611,POINT (-88.31003 33.10768),,Dee River Ranch
20130611,POINT (-86.16557 34.4448),,Hodges
20130611,POINT (-87.98685 34.81982),,Isbell Farms
20130611,POINT (-87.45618 34.17973),,Sudduth Farms
20130611,POINT (-88.19743 32.608),,Livingston-UWA
20130611,POINT (-85.91028 32.41222),,Morris Farms
20130611,POINT (-86.68333 34.43333),,Stanley Farm
20130611,POINT (-85.74802 32.43455),,Tuskegee
20130611,POINT (-85.51818 33.33168),,Wedowee
20130611,POINT (-86.53333 34.9),,Wtars
20130611,POINT (-86.55 34.78333),,AAMU-JTG
20130611,POINT (-87.69797 30.5238),,Koptis Farms
20130611,POINT (-86.89137 32.40392),0.0,Selma
20130611,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130618,POINT (-86.16557 34.4448),,Hodges
20130618,POINT (-86.89137 32.40392),0.0,Selma
20130618,POINT (-86.55 34.78333),,AAMU-JTG
20130618,POINT (-86.60236 34.89375),,Bragg Farm
20130618,POINT (-86.05253 32.28393),,Broad Acres
20130618,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130618,POINT (-88.31003 33.10768),,Dee River Ranch
20130618,POINT (-87.98685 34.81982),,Isbell Farms
20130618,POINT (-87.69797 30.5238),,Koptis Farms
20130618,POINT (-88.19743 32.608),,Livingston-UWA
20130618,POINT (-85.91028 32.41222),,Morris Farms
20130618,POINT (-86.68333 34.43333),,Stanley Farm
20130618,POINT (-87.45618 34.17973),,Sudduth Farms
20130618,POINT (-85.74802 32.43455),,Tuskegee
20130618,POINT (-85.51818 33.33168),,Wedowee
20130618,POINT (-86.53333 34.9),,Wtars
20130618,POINT (-85.03693 31.01912),0.0,River Road Farms
20130618,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130625,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130625,POINT (-85.51818 33.33168),,Wedowee
20130625,POINT (-86.53333 34.9),,Wtars
20130625,POINT (-86.89137 32.40392),0.0,Selma
20130625,POINT (-86.55 34.78333),,AAMU-JTG
20130625,POINT (-86.60236 34.89375),,Bragg Farm
20130625,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130625,POINT (-88.31003 33.10768),,Dee River Ranch
20130625,POINT (-86.16557 34.4448),,Hodges
20130625,POINT (-87.98685 34.81982),,Isbell Farms
20130625,POINT (-86.05253 32.28393),0.0,Broad Acres
20130625,POINT (-88.19743 32.608),,Livingston-UWA
20130625,POINT (-85.91028 32.41222),,Morris Farms
20130625,POINT (-85.03693 31.01912),,River Road Farms
20130625,POINT (-86.68333 34.43333),,Stanley Farm
20130625,POINT (-87.45618 34.17973),,Sudduth Farms
20130625,POINT (-85.74802 32.43455),,Tuskegee
20130625,POINT (-87.69797 30.5238),,Koptis Farms
20130702,POINT (-86.60236 34.89375),,Bragg Farm
20130702,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130702,POINT (-88.31003 33.10768),,Dee River Ranch
20130702,POINT (-86.16557 34.4448),,Hodges
20130702,POINT (-87.98685 34.81982),,Isbell Farms
20130702,POINT (-87.69797 30.5238),,Koptis Farms
20130702,POINT (-88.19743 32.608),,Livingston-UWA
20130702,POINT (-86.89137 32.40392),,Selma
20130702,POINT (-85.03693 31.01912),,River Road Farms
20130702,POINT (-86.68333 34.43333),,Stanley Farm
20130702,POINT (-87.45618 34.17973),,Sudduth Farms
20130702,POINT (-85.74802 32.43455),,Tuskegee
20130702,POINT (-85.51818 33.33168),,Wedowee
20130702,POINT (-86.55 34.78333),,AAMU-JTG
20130702,POINT (-85.91028 32.41222),,Morris Farms
20130702,POINT (-86.53333 34.9),,Wtars
20130702,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130702,POINT (-86.05253 32.28393),0.0,Broad Acres
20130709,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130709,POINT (-88.31003 33.10768),,Dee River Ranch
20130709,POINT (-86.16557 34.4448),,Hodges
20130709,POINT (-87.98685 34.81982),,Isbell Farms
20130709,POINT (-87.69797 30.5238),,Koptis Farms
20130709,POINT (-86.55 34.78333),,AAMU-JTG
20130709,POINT (-86.05253 32.28393),,Broad Acres
20130709,POINT (-87.55277 31.10923),0.0,Perdido Riv Farms
20130709,POINT (-86.89137 32.40392),,Selma
20130709,POINT (-86.68333 34.43333),,Stanley Farm
20130709,POINT (-87.45618 34.17973),,Sudduth Farms
20130709,POINT (-85.74802 32.43455),,Tuskegee
20130709,POINT (-85.51818 33.33168),,Wedowee
20130709,POINT (-86.53333 34.9),,Wtars
20130709,POINT (-85.03693 31.01912),,River Road Farms
20130709,POINT (-85.91028 32.41222),,Morris Farms
20130709,POINT (-88.19743 32.608),,Livingston-UWA
20130709,POINT (-86.60236 34.89375),,Bragg Farm
20130716,POINT (-86.60236 34.89375),,Bragg Farm
20130716,POINT (-85.74802 32.43455),,Tuskegee
20130716,POINT (-87.45618 34.17973),,Sudduth Farms
20130716,POINT (-86.68333 34.43333),,Stanley Farm
20130716,POINT (-86.89137 32.40392),,Selma
20130716,POINT (-85.03693 31.01912),,River Road Farms
20130716,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130716,POINT (-85.91028 32.41222),,Morris Farms
20130716,POINT (-86.55 34.78333),,AAMU-JTG
20130716,POINT (-87.69797 30.5238),,Koptis Farms
20130716,POINT (-87.98685 34.81982),,Isbell Farms
20130716,POINT (-86.16557 34.4448),,Hodges
20130716,POINT (-88.31003 33.10768),,Dee River Ranch
20130716,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130716,POINT (-86.53333 34.9),,Wtars
20130716,POINT (-85.51818 33.33168),,Wedowee
20130716,POINT (-86.05253 32.28393),,Broad Acres
20130716,POINT (-88.19743 32.608),,Livingston-UWA
20130723,POINT (-85.74802 32.43455),,Tuskegee
20130723,POINT (-87.45618 34.17973),,Sudduth Farms
20130723,POINT (-86.68333 34.43333),,Stanley Farm
20130723,POINT (-86.89137 32.40392),,Selma
20130723,POINT (-85.03693 31.01912),,River Road Farms
20130723,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130723,POINT (-85.91028 32.41222),,Morris Farms
20130723,POINT (-88.31003 33.10768),,Dee River Ranch
20130723,POINT (-87.69797 30.5238),,Koptis Farms
20130723,POINT (-87.98685 34.81982),,Isbell Farms
20130723,POINT (-86.16557 34.4448),,Hodges
20130723,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130723,POINT (-86.05253 32.28393),,Broad Acres
20130723,POINT (-86.60236 34.89375),,Bragg Farm
20130723,POINT (-86.55 34.78333),,AAMU-JTG
20130723,POINT (-88.19743 32.608),,Livingston-UWA
20130723,POINT (-86.53333 34.9),,Wtars
20130723,POINT (-85.51818 33.33168),,Wedowee
20130730,POINT (-86.16557 34.4448),,Hodges
20130730,POINT (-85.74802 32.43455),,Tuskegee
20130730,POINT (-87.45618 34.17973),,Sudduth Farms
20130730,POINT (-86.68333 34.43333),,Stanley Farm
20130730,POINT (-86.89137 32.40392),,Selma
20130730,POINT (-85.03693 31.01912),,River Road Farms
20130730,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130730,POINT (-85.51818 33.33168),,Wedowee
20130730,POINT (-85.91028 32.41222),,Morris Farms
20130730,POINT (-87.98685 34.81982),,Isbell Farms
20130730,POINT (-88.31003 33.10768),,Dee River Ranch
20130730,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130730,POINT (-86.05253 32.28393),,Broad Acres
20130730,POINT (-86.60236 34.89375),,Bragg Farm
20130730,POINT (-86.55 34.78333),,AAMU-JTG
20130730,POINT (-87.69797 30.5238),,Koptis Farms
20130730,POINT (-86.53333 34.9),,Wtars
20130730,POINT (-88.19743 32.608),,Livingston-UWA
20130806,POINT (-86.60236 34.89375),,Bragg Farm
20130806,POINT (-86.05253 32.28393),,Broad Acres
20130806,POINT (-85.51818 33.33168),,Wedowee
20130806,POINT (-85.74802 32.43455),,Tuskegee
20130806,POINT (-87.45618 34.17973),,Sudduth Farms
20130806,POINT (-86.55 34.78333),,AAMU-JTG
20130806,POINT (-86.68333 34.43333),,Stanley Farm
20130806,POINT (-86.89137 32.40392),,Selma
20130806,POINT (-85.03693 31.01912),,River Road Farms
20130806,POINT (-86.53333 34.9),,Wtars
20130806,POINT (-85.91028 32.41222),,Morris Farms
20130806,POINT (-88.19743 32.608),,Livingston-UWA
20130806,POINT (-87.69797 30.5238),,Koptis Farms
20130806,POINT (-87.98685 34.81982),,Isbell Farms
20130806,POINT (-86.16557 34.4448),,Hodges
20130806,POINT (-88.31003 33.10768),,Dee River Ranch
20130806,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130806,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130813,POINT (-86.55 34.78333),,AAMU-JTG
20130813,POINT (-86.60236 34.89375),,Bragg Farm
20130813,POINT (-86.05253 32.28393),,Broad Acres
20130813,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130813,POINT (-88.31003 33.10768),,Dee River Ranch
20130813,POINT (-86.16557 34.4448),,Hodges
20130813,POINT (-87.98685 34.81982),,Isbell Farms
20130813,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130813,POINT (-88.19743 32.608),,Livingston-UWA
20130813,POINT (-85.91028 32.41222),,Morris Farms
20130813,POINT (-85.03693 31.01912),,River Road Farms
20130813,POINT (-86.89137 32.40392),,Selma
20130813,POINT (-86.68333 34.43333),,Stanley Farm
20130813,POINT (-87.45618 34.17973),,Sudduth Farms
20130813,POINT (-86.53333 34.9),,Wtars
20130813,POINT (-85.51818 33.33168),,Wedowee
20130813,POINT (-87.69797 30.5238),,Koptis Farms
20130813,POINT (-85.74802 32.43455),,Tuskegee
20130820,POINT (-86.55 34.78333),,AAMU-JTG
20130820,POINT (-85.51818 33.33168),,Wedowee
20130820,POINT (-87.45618 34.17973),,Sudduth Farms
20130820,POINT (-86.68333 34.43333),,Stanley Farm
20130820,POINT (-86.89137 32.40392),,Selma
20130820,POINT (-85.03693 31.01912),,River Road Farms
20130820,POINT (-87.55277 31.10923),,Perdido Riv Farms
20130820,POINT (-85.91028 32.41222),,Morris Farms
20130820,POINT (-86.53333 34.9),,Wtars
20130820,POINT (-88.19743 32.608),,Livingston-UWA
20130820,POINT (-87.98685 34.81982),,Isbell Farms
20130820,POINT (-86.16557 34.4448),,Hodges
20130820,POINT (-88.31003 33.10768),,Dee River Ranch
20130820,POINT (-86.79897 34.19492),,Cullman-NAHRC
20130820,POINT (-86.05253 32.28393),,Broad Acres
